CustomerID,Gender,Age,Annual Income,Spending Score,Profession,Work Experience,Family Size,CLUSTER,DISTANCE
1526,Male,0.7048954697,0.7270554297,1.2900639973,Healthcare,1.5036188165,0.6248894753,4,2.2061814785
1527,Female,-1.26487231,0.4138034591,0.2877249914,Entertainment,0.4837840957,1.6397323097,2,1.6766554198
1528,Male,0.8455931683,-0.129118525,-0.535624906,Healthcare,0.2288254155,-1.404796194,4,1.6165488559
1529,Female,-1.581442132,1.5465652611,0.2877249914,Healthcare,1.5036188165,0.1174680581,1,2.0495120155
1530,Female,-0.244813995,0.9142020564,0.1803315265,Artist,0.7387427759,0.1174680581,1,1.3385596965
1531,Male,-0.209639571,-0.554986415,-1.502166091,Doctor,-0.791009305,-1.404796194,1,2.140667394
1532,Female,1.0566397161,0.2644578274,-0.678816193,Executive,-1.045967986,0.6248894753,3,0.9638883184
1533,Male,-1.089000187,-0.064229367,-1.215783517,Engineer,-1.045967986,0.6248894753,3,1.951238375
1534,Male,-0.350337269,0.914617452,-1.430570447,Entertainment,-0.791009305,1.6397323097,3,2.044100386
1535,Female,-0.27998842,-0.415763317,1.719637857,Entertainment,-1.045967986,-0.389953359,4,1.7638023451
1536,Female,0.388325648,-0.251638349,-0.106051047,Artist,-0.791009305,1.1323108925,3,1.0182480607
1537,Female,-0.350337269,-0.884395086,1.719637857,Engineer,-1.045967986,0.1174680581,2,1.7374511999
1538,Female,1.4435583871,-0.889860817,1.2542661757,Healthcare,-0.791009305,-0.897374776,4,1.8222401127
1539,Female,1.1973374147,-0.189088524,-0.965198766,Artist,-0.791009305,-1.404796194,3,2.0935424959
1540,Female,1.5139072364,1.2118876253,1.2900639973,Engineer,0.9937014561,0.6248894753,4,2.2447999304
1541,Female,-1.511093282,1.5771733542,-0.857805301,Engineer,0.9937014561,1.1323108925,1,2.1278962626
1542,Male,0.0365814016,1.6793606595,0.3593206347,Executive,-0.026133265,1.1323108925,4,2.2501278705
1543,Male,1.4435583871,1.5780260083,1.2542661757,Entertainment,-1.045967986,-1.404796194,4,2.0447493035
1544,Female,-1.26487231,1.3948147078,-0.750411836,Lawyer,-0.791009305,1.1323108925,1,2.3432561332
1545,Female,-0.772430365,0.1028908214,-0.499827085,Artist,-1.045967986,1.1323108925,3,1.7496839554
1546,Female,1.5490816611,-0.366593602,1.0394792459,Artist,-0.026133265,-0.897374776,4,1.3857308597
1547,Female,0.4235000726,1.5218601573,0.8604901377,Healthcare,-0.791009305,-0.389953359,4,1.3525694959
1548,Female,1.4787328118,-0.074526804,-1.788548664,Engineer,0.7387427759,1.6397323097,3,2.0263750886
1549,Female,1.0566397161,0.1902769274,0.1445337049,Entertainment,-1.045967986,1.6397323097,3,1.6834172555
1550,Female,1.0918141408,-0.926787295,-1.036794409,Artist,2.2684948571,1.1323108925,3,2.8003010365
1551,Female,-1.159349036,-0.335963646,0.3235228131,Artist,-1.045967986,0.6248894753,2,1.3242755418
1552,Male,-1.581442132,0.4451548917,1.0036814242,Lawyer,-0.791009305,1.6397323097,2,2.0312947391
1553,Female,-0.526209393,-0.221052119,-1.71695302,Healthcare,-0.791009305,-1.404796194,1,2.021942539
1554,Male,-1.370395584,0.1265683677,-0.141848868,Doctor,-1.045967986,-0.897374776,1,1.9194026816
1555,Female,-1.616616556,0.5593449421,1.325861819,Executive,-1.045967986,-0.389953359,2,2.1637793709
1556,Male,1.654604935,1.3403541649,0.0013424183,Lawyer,-1.045967986,1.1323108925,3,2.2070941674
1557,Female,-0.033767448,-0.872064397,-1.036794409,Entertainment,-1.045967986,-0.389953359,3,1.5412421009
1558,Male,-0.842779214,-0.213553136,1.6122443921,Marketing,-0.791009305,1.1323108925,2,1.5639662813
1559,Female,1.7249537843,0.3783417969,-0.428231441,Entertainment,0.4837840957,-0.897374776,4,1.8049239019
1560,Male,1.2325118393,-0.298446869,0.8604901377,Marketing,-0.791009305,-0.389953359,4,1.2166019829
1561,Male,1.3732095379,-0.404132242,-0.141848868,Marketing,-1.045967986,1.1323108925,3,1.3301715685
1562,Male,1.3028606886,0.4193785047,1.4690531055,Artist,-0.791009305,-0.389953359,4,1.3298009213
1563,Female,-1.72213983,-0.365500456,0.0729380616,Engineer,1.2486601363,0.6248894753,2,1.6068331633
1564,Female,0.2476279495,0.6150516716,1.5048509272,Artist,-1.045967986,0.6248894753,4,1.7636476893
1565,Male,-1.511093282,1.280449754,-0.17764669,Marketing,-0.791009305,0.6248894753,1,2.1462547011
1566,Male,-1.651790981,0.1828872592,-0.39243362,Healthcare,-1.045967986,1.6397323097,2,2.277429307
1567,Female,0.8455931683,-0.930722622,-1.000996588,Doctor,-0.791009305,-0.897374776,3,1.7054601004
1568,Female,-0.385511694,1.5386290198,-0.678816193,Homemaker,-0.791009305,-1.404796194,1,1.9757916107
1569,Male,-0.420686119,-0.502143729,0.2877249914,Engineer,1.2486601363,1.6397323097,2,1.6717594656
1570,Female,-0.27998842,-0.17903158,0.1087358832,Artist,0.7387427759,-0.389953359,1,1.2479135588
1571,Male,1.5842560857,0.6271418684,-1.358974804,Artist,-0.791009305,-0.389953359,3,1.751012226
1572,Female,0.2828023741,-0.63249048,-0.786209658,Homemaker,1.2486601363,-1.404796194,1,1.9231142437
1573,Female,1.654604935,-0.173675163,0.0013424183,Artist,-1.045967986,-1.404796194,4,1.8788194151
1574,Female,0.3531512234,1.146648661,-1.144187874,Healthcare,-0.791009305,1.6397323097,3,1.8798315769
1575,Male,1.3380351132,-0.861701372,-1.036794409,Healthcare,-0.791009305,-0.389953359,3,1.4329922818
1576,Male,0.2124535248,-1.028624794,-0.60722055,Healthcare,-0.281091945,-1.404796194,4,2.0674724008
1577,Female,-1.159349036,1.7262347679,-0.499827085,Healthcare,0.9937014561,0.6248894753,1,1.7805933342
1578,Male,1.16216299,0.2378287864,-0.535624906,Artist,-1.045967986,0.6248894753,3,1.0197992706
1579,Female,1.1973374147,0.8734277037,-0.929400944,Artist,-0.791009305,-1.404796194,4,2.0879849648
1580,Female,1.654604935,0.302105782,-0.17764669,Marketing,-1.045967986,-0.389953359,4,1.7096683128
1581,Male,0.2124535248,0.8339214006,1.719637857,Artist,-1.045967986,0.1174680581,4,1.6444485194
1582,Male,-1.511093282,-0.079030567,-0.249242333,Artist,-0.791009305,-0.389953359,1,1.7397099446
1583,Male,-0.561383817,-0.032987249,-0.285040155,Engineer,-0.791009305,0.6248894753,3,1.3969895164
1584,Female,-1.72213983,0.2222842476,-1.573761734,Marketing,-0.536050625,1.1323108925,1,2.3263074606
1585,Female,-0.772430365,-0.192040019,-0.714614014,Artist,-1.045967986,0.6248894753,3,1.6002899842
1586,Male,0.8104187437,0.7091715581,0.2519271698,Engineer,-1.045967986,0.1174680581,4,1.3046610668
1587,Female,-1.26487231,1.2437200422,-1.681155199,Healthcare,0.7387427759,1.1323108925,1,2.0572288644
1588,Female,-1.053825762,1.5536488484,0.2877249914,Healthcare,-0.281091945,0.6248894753,1,2.0760086126
1589,Female,-0.033767448,1.6553114435,-0.356635798,Engineer,-1.045967986,-1.404796194,4,2.0984423542
1590,Female,0.3179767987,-0.186421248,-0.965198766,Artist,-0.791009305,-1.404796194,4,2.0046276178
1591,Female,-0.983476913,-1.276922018,0.6457032078,Healthcare,-1.045967986,-0.897374776,2,1.970345022
1592,Male,1.4787328118,-0.6064736,-1.645357377,Entertainment,-0.791009305,0.6248894753,3,1.3593589393
1593,Male,-0.174465146,0.7605712917,0.1445337049,Homemaker,-0.791009305,1.6397323097,3,1.9646086229
1594,Female,1.0918141408,-0.129249702,1.6122443921,Artist,-0.536050625,0.1174680581,4,1.4735596038
1595,Female,-0.73725594,-0.911833056,1.0036814242,Entertainment,-1.045967986,-0.897374776,2,1.8875632304
1596,Male,0.8807675929,1.1859363349,1.3616596406,Entertainment,-1.045967986,0.1174680581,4,1.6208188994
1597,Female,1.0566397161,1.483272097,0.0013424183,Executive,0.2288254155,0.6248894753,4,1.9241597594
1598,Female,-0.244813995,-0.837717744,0.03714024,Marketing,-1.045967986,0.6248894753,2,1.4381800086
1599,Male,1.0918141408,0.0309180766,-0.965198766,Entertainment,-1.045967986,-0.389953359,3,1.3061222189
1600,Male,-1.440744433,0.7454858743,-0.285040155,Artist,-1.045967986,-1.404796194,1,2.0505388793
1601,Female,-0.877953639,-1.291460862,1.0036814242,Entertainment,-1.045967986,1.6397323097,2,1.8793569154
1602,Female,0.775244319,0.9221382977,1.3974574623,Artist,-0.791009305,1.1323108925,4,2.0851687506
1603,Male,-1.686965406,0.0836077227,0.4667140996,Entertainment,-1.045967986,1.6397323097,2,2.0347397588
1604,Male,-1.72213983,0.7154243543,0.3951184563,Healthcare,-0.791009305,1.1323108925,2,1.9875514979
1605,Male,-0.666907091,1.3634632752,1.4690531055,Healthcare,-1.045967986,-0.389953359,4,1.9458534123
1606,Female,0.1069302509,0.2282528258,1.6480422137,Healthcare,0.2288254155,0.1174680581,4,1.3397581886
1607,Female,-0.526209393,-1.185841078,-1.287379161,Homemaker,0.9937014561,-1.404796194,1,2.042832388
1608,Male,0.5290233466,0.9989208857,-0.428231441,Entertainment,-0.791009305,1.6397323097,3,1.7379462264
1609,Male,-1.124174611,0.4619893429,1.5406487488,Artist,-0.791009305,1.6397323097,2,2.0714509054
1610,Male,0.775244319,0.1610024725,-0.535624906,Lawyer,-1.045967986,-0.389953359,3,1.2695229276
1611,Male,1.3380351132,0.8516303688,-0.750411836,Executive,1.2486601363,1.1323108925,3,2.1099705714
1612,Female,0.6697210451,-0.458396018,-0.822007479,Artist,-1.045967986,1.6397323097,3,1.326877319
1613,Female,-1.229697885,1.4641420388,-0.070253225,Entertainment,-1.045967986,1.1323108925,2,2.5687442167
1614,Male,-0.877953639,-1.005559409,0.5741075645,Artist,-1.045967986,1.1323108925,2,1.4475350817
1615,Female,-1.370395584,-0.393484998,-0.822007479,Lawyer,-0.791009305,0.1174680581,1,1.8307274356
1616,Female,0.1421046755,0.7902392791,-0.141848868,Healthcare,-0.026133265,-0.389953359,4,1.0073626499
1617,Female,-0.350337269,-1.044978261,0.3235228131,Artist,-1.045967986,1.6397323097,2,1.8037126139
1618,Female,-1.159349036,-0.952213876,-1.215783517,Entertainment,0.9937014561,-0.389953359,1,1.6243955042
1619,Female,0.5290233466,0.1097995053,-0.571422728,Engineer,-0.791009305,-0.389953359,3,1.1227925383
1620,Female,-0.27998842,1.6558580166,-1.072592231,Artist,-1.045967986,1.6397323097,3,2.4948643958
1621,Male,-1.159349036,-0.214099709,-0.60722055,Healthcare,0.7387427759,1.1323108925,2,1.6062958185
1622,Female,1.5842560857,-0.536949503,0.1445337049,Artist,-0.026133265,0.1174680581,3,1.4269696786
1623,Female,-0.315162845,1.6067101641,-1.215783517,Healthcare,-1.045967986,-0.897374776,1,2.084433503
1624,Male,1.1269885654,-0.856782214,-1.788548664,Entertainment,-0.791009305,0.1174680581,3,1.4507518248
1625,Female,-1.089000187,1.4015047624,0.430916278,Healthcare,-1.045967986,0.1174680581,4,2.2120917919
1626,Female,1.0214652915,0.4366939402,0.7530966727,,-0.281091945,1.1323108925,3,1.7801515612
1627,Male,-1.440744433,-0.7941668,1.7554356787,Doctor,-1.045967986,1.1323108925,2,1.9392219589
1628,Male,0.5290233466,0.4224611769,-0.17764669,Healthcare,-0.536050625,-1.404796194,4,1.2236470483
1629,Male,-0.139290722,-0.481526992,1.0752770675,Healthcare,-1.045967986,0.6248894753,2,1.4102023213
1630,Male,1.7601282089,1.1375318219,0.03714024,Healthcare,-0.791009305,-1.404796194,4,1.9177368611
1631,Male,0.3531512234,0.9639183449,0.9320857809,Doctor,-1.045967986,-0.897374776,4,1.1467067433
1632,Male,0.1421046755,-1.169312708,0.5383097429,Lawyer,0.2288254155,0.6248894753,2,1.0804505082
1633,Female,0.5993721958,-0.236771561,0.1087358832,Engineer,1.5036188165,-0.897374776,4,1.8836746659
1634,Female,-1.686965406,1.2020055838,-0.034455403,Artist,-0.791009305,-0.897374776,1,1.9804584712
1635,Male,0.8455931683,-0.290270135,0.1445337049,,0.4837840957,0.1174680581,3,1.2976976183
1636,Female,-0.526209393,-0.368736168,-0.285040155,Entertainment,1.2486601363,-0.897374776,1,1.3115348175
1637,Female,-1.686965406,0.6684627942,-1.215783517,Healthcare,-0.791009305,-0.389953359,1,1.6993041623
1638,Male,0.8455931683,1.339742003,-1.502166091,Doctor,-0.791009305,0.6248894753,3,1.8106924831
1639,Male,1.4435583871,-0.931225469,-1.179985696,Healthcare,-0.536050625,1.6397323097,3,1.5916634786
1640,Female,-0.596558242,0.2735965295,1.7554356787,Homemaker,0.9937014561,1.1323108925,2,1.7797981494
1641,Female,-0.068941872,0.2943225812,-0.678816193,Doctor,-0.791009305,1.6397323097,3,1.4832785806
1642,Male,-1.194523461,1.7045248847,1.2900639973,Homemaker,0.9937014561,-0.389953359,1,2.4892027535
1643,Female,1.0214652915,-0.426738505,1.1826705324,Lawyer,-0.281091945,0.6248894753,4,1.6449983008
1644,Female,1.1973374147,1.2225348691,1.719637857,Healthcare,-0.791009305,-0.389953359,4,1.6765956438
1645,Male,-1.651790981,-1.268154986,0.3235228131,Artist,-0.791009305,-0.389953359,2,1.7568989834
1646,Male,0.9159420176,0.3440607326,1.2542661757,Entertainment,-0.791009305,-0.897374776,4,1.008792666
1647,Male,-0.139290722,0.6131058714,-1.215783517,Executive,-1.045967986,1.6397323097,3,1.8043476048
1648,Female,0.001406977,-0.914544058,0.6815010295,Doctor,0.7387427759,1.6397323097,2,1.5470051141
1649,Female,-0.27998842,0.1724805075,-1.573761734,Homemaker,-1.045967986,1.6397323097,3,1.8481836429
1650,Male,-0.526209393,-0.032112732,0.9320857809,Entertainment,-1.045967986,-1.404796194,4,1.6285382463
1651,Male,1.16216299,0.8587795449,1.1468727108,Healthcare,-0.281091945,1.1323108925,4,1.9942753726
1652,Male,-0.420686119,0.5054309723,1.2184683541,Marketing,1.2486601363,-0.389953359,4,1.7820103992
1653,Female,-0.842779214,-0.636032273,1.5764465705,Entertainment,-0.791009305,1.1323108925,2,1.5088805439
1654,Female,0.1069302509,0.4915261528,-1.788548664,Marketing,1.2486601363,1.6397323097,3,2.3596068612
1655,Female,-0.913128064,1.6613893363,-0.320837976,Entertainment,0.9937014561,0.6248894753,1,1.7377225909
1656,Female,1.654604935,-0.407346092,-1.000996588,Artist,1.2486601363,-0.389953359,3,2.1133037465
1657,Male,-1.546267707,-1.011112592,-1.466368269,Homemaker,-1.045967986,0.6248894753,3,2.5489487557
1658,Female,-0.068941872,-0.911854919,-1.71695302,Healthcare,-0.026133265,0.6248894753,3,1.4239830952
1659,Male,1.1269885654,1.3218799944,0.1445337049,Artist,-1.045967986,0.6248894753,4,1.9763914043
1660,Female,-1.581442132,1.5861590159,-0.60722055,Artist,-0.791009305,-1.404796194,1,2.1343044639
1661,Female,-1.440744433,-0.232464565,0.824692316,Healthcare,-0.791009305,-0.389953359,2,1.5067359837
1662,Female,-0.491034968,1.1741084932,-0.893603123,Lawyer,-0.791009305,-0.389953359,1,1.5387493896
1663,Male,0.6345466205,1.3483997208,0.3235228131,Doctor,1.2486601363,-0.389953359,4,1.7775418354
1664,Female,-1.405570009,-0.56736083,-1.323176982,Executive,-0.791009305,-0.389953359,1,1.9126627013
1665,Male,1.16216299,1.6484246225,0.3593206347,Lawyer,-0.281091945,1.6397323097,3,2.4875423382
1666,Female,-1.651790981,-1.17950083,-1.466368269,Artist,1.2486601363,0.6248894753,1,2.4009358695
1667,Male,1.6194305103,0.5788029442,-1.681155199,Artist,-1.045967986,0.1174680581,3,1.7758128313
1668,Female,-1.405570009,0.7918352726,1.4690531055,Doctor,0.4837840957,0.6248894753,2,1.771800514
1669,Female,1.7601282089,1.3892396622,-1.681155199,Healthcare,-1.045967986,-0.897374776,3,2.7050256658
1670,Male,1.654604935,-0.284804404,-0.356635798,Homemaker,0.9937014561,-0.897374776,4,2.0668861813
1671,Male,1.5139072364,1.7108214067,0.6457032078,Lawyer,-0.791009305,0.1174680581,4,1.9523667373
1672,Male,-0.877953639,0.1859699314,0.1445337049,Artist,-0.791009305,-0.389953359,2,1.5398859373
1673,Male,0.3179767987,-0.498667524,-1.144187874,Entertainment,-1.045967986,0.6248894753,3,0.9303945285
1674,Male,-1.194523461,0.390060324,1.6480422137,Executive,-0.791009305,-1.404796194,4,2.1902544804
1675,Female,-1.26487231,0.4731612969,1.6122443921,Marketing,-1.045967986,-0.389953359,2,2.1173205294
1676,Female,0.0717558263,0.534158854,0.8604901377,Artist,1.2486601363,-0.389953359,4,1.5081799695
1677,Male,-1.405570009,1.1907024523,-1.466368269,Artist,0.9937014561,-0.389953359,1,1.2392738584
1678,Male,-1.72213983,0.3351187968,1.4690531055,Doctor,-0.791009305,-0.389953359,2,2.0312359489
1679,Male,0.6345466205,-0.467119325,0.1445337049,Healthcare,1.2486601363,-0.389953359,4,1.7383893117
1680,Male,0.3179767987,-0.34018319,0.9320857809,Healthcare,-0.791009305,0.6248894753,2,1.4518707424
1681,Female,0.2124535248,-0.322627262,-0.070253225,Executive,-1.045967986,-1.404796194,4,1.5803037602
1682,Female,0.1069302509,1.1989885003,0.2877249914,Healthcare,-1.045967986,1.6397323097,3,2.259995953
1683,Male,1.1973374147,1.5337973136,0.2877249914,Entertainment,-0.791009305,-1.404796194,4,1.7527425076
1684,Female,1.1973374147,0.6993551054,1.2542661757,Executive,-1.045967986,-1.404796194,4,1.5485411415
1685,Female,1.4435583871,0.0596459583,0.1087358832,Lawyer,-0.791009305,1.6397323097,3,1.6848439142
1686,Male,1.3380351132,-0.006511249,-1.108390053,Artist,0.7387427759,-0.389953359,3,1.6332292035
1687,Female,0.6345466205,0.7714153018,-0.464029263,Artist,-0.791009305,1.1323108925,3,1.2767680039
1688,Male,1.1269885654,-0.211170077,0.5741075645,Executive,-1.045967986,1.6397323097,3,1.9166132861
1689,Female,-0.455860543,-1.051930671,-1.466368269,Artist,1.2486601363,-0.389953359,1,1.8530943274
1690,Female,0.0717558263,-0.321468527,-0.499827085,Artist,-1.045967986,0.6248894753,3,0.9655331821
1691,Female,-0.631732667,1.652884659,-0.499827085,Artist,-1.045967986,-1.404796194,1,2.2038531232
1692,Female,0.2828023741,1.1530763606,0.03714024,Artist,-1.045967986,-1.404796194,4,1.5750887078
1693,Male,1.1973374147,-0.45721542,0.2877249914,Artist,-0.026133265,-0.897374776,4,1.1973128401
1694,Female,0.0717558263,-0.903896814,-0.643018371,Engineer,-0.281091945,0.1174680581,3,0.9999050846
1695,Female,-1.194523461,0.5250638777,0.8962879593,Marketing,-0.791009305,1.1323108925,2,1.6621579805
1696,Female,-1.089000187,0.8566588413,1.5406487488,Doctor,2.5234535373,-1.404796194,1,3.2266031676
1697,Female,1.3732095379,-0.145034733,-0.106051047,Healthcare,-0.791009305,1.1323108925,3,1.2198111942
1698,Male,0.7400698944,-0.6683894,-1.466368269,Artist,0.9937014561,0.6248894753,3,1.5713349727
1699,Male,-1.405570009,0.2928140394,1.4332552839,Artist,-0.791009305,-0.897374776,2,2.1406419189
1700,Male,-1.511093282,1.3007166842,-0.714614014,Lawyer,-1.045967986,-0.389953359,1,1.9472997419
1701,Female,-1.440744433,-1.255496353,1.6838400354,Engineer,-1.045967986,-0.897374776,2,2.337278885
1702,Male,0.2124535248,-0.148642116,-0.714614014,Executive,0.4837840957,-0.389953359,1,1.1801249099
1703,Female,0.7048954697,-0.553805817,-1.466368269,Entertainment,-0.026133265,1.1323108925,3,1.0265158656
1704,Female,-1.089000187,-1.244433714,-0.678816193,Homemaker,1.2486601363,0.6248894753,2,1.8814370571
1705,Female,-1.26487231,-1.092289628,-0.034455403,Entertainment,-0.791009305,1.6397323097,2,1.8063020708
1706,Female,0.7048954697,-1.187896193,0.8604901377,Entertainment,0.9937014561,-0.389953359,4,1.9677513212
1707,Female,0.7048954697,1.3202184122,1.4332552839,Engineer,1.2486601363,-0.389953359,4,1.898350096
1708,Male,0.7048954697,-0.676128875,0.7888944944,Healthcare,-1.045967986,0.6248894753,3,1.7576105754
1709,Female,1.4083839625,0.8626055565,-0.571422728,Healthcare,-1.045967986,0.6248894753,3,1.5189856473
1710,Female,-0.139290722,0.4093434227,-1.323176982,Lawyer,-1.045967986,-0.389953359,3,1.6634879933
1711,Female,0.9159420176,0.1329523415,0.7530966727,Entertainment,1.5036188165,1.1323108925,2,2.3320366551
1712,Female,0.1772791002,-0.327896227,-0.428231441,Homemaker,0.9937014561,1.6397323097,3,1.8087957837
1713,Male,-0.561383817,-0.745040811,-0.106051047,Artist,-0.026133265,-1.404796194,1,1.8049109612
1714,Male,0.6345466205,-0.534391541,1.6122443921,Artist,-0.791009305,0.6248894753,4,1.9037451744
1715,Male,-0.80760479,1.4301670554,-1.144187874,Healthcare,-1.045967986,-1.404796194,1,2.0997183745
1716,Female,-1.546267707,0.6912876865,1.6480422137,Entertainment,-1.045967986,1.6397323097,2,2.4655730486
1717,Male,0.5641977712,1.6602961901,0.0013424183,Doctor,-0.791009305,-1.404796194,4,1.7814181745
1718,Female,1.5842560857,0.454512223,0.3951184563,Artist,-1.045967986,1.1323108925,3,1.8679962572
1719,Female,1.6194305103,-1.322899747,-1.287379161,Entertainment,0.9937014561,-1.404796194,3,2.8273304379
1720,Female,-0.033767448,-0.79633123,-1.000996588,Entertainment,-0.791009305,-0.897374776,3,1.7819067305
1721,Female,-0.27998842,0.987093044,-1.036794409,Lawyer,-1.045967986,1.6397323097,3,2.032650475
1722,Female,1.5139072364,1.258674282,-1.251581339,Executive,1.2486601363,0.1174680581,3,2.4228401886
1723,Male,-0.174465146,1.5744842146,0.2519271698,Engineer,-0.791009305,1.6397323097,3,2.5164629099
1724,Female,-0.491034968,-1.275872598,0.7888944944,Artist,-0.791009305,-1.404796194,4,2.1598535949
1725,Female,-0.526209393,-0.537343036,-1.215783517,Doctor,-0.791009305,-0.897374776,1,1.8159985091
1726,Female,0.1069302509,1.156115307,0.0013424183,Executive,-1.045967986,0.6248894753,3,1.815489748
1727,Female,0.5290233466,-1.005165877,-1.215783517,Marketing,1.5036188165,-1.404796194,1,2.4182597303
1728,Male,0.4586744973,1.6293382902,0.2519271698,Artist,-0.791009305,0.1174680581,4,1.6420161245
1729,Male,0.3179767987,-0.70098702,0.8604901377,Artist,-0.791009305,1.6397323097,2,1.8448496964
1730,Male,-1.194523461,1.1759668417,-0.141848868,Artist,-0.791009305,1.6397323097,2,2.4466312166
1731,Female,0.5641977712,-0.406580889,-0.070253225,Homemaker,0.4837840957,0.1174680581,3,1.1604815015
1732,Male,-1.018651338,-0.164776953,0.6099053862,Doctor,-1.045967986,1.6397323097,2,1.7377537843
1733,Female,-0.983476913,1.1135044687,-0.535624906,Executive,-0.791009305,1.6397323097,3,2.4342210554
1734,Female,1.0566397161,-1.173882059,-0.60722055,Artist,-0.536050625,1.1323108925,3,1.2082285929
1735,Female,1.4787328118,-1.22383884,-1.681155199,Artist,-1.045967986,-0.897374776,3,2.2709572367
1736,Female,1.5139072364,0.5640454707,0.8962879593,Engineer,-0.791009305,0.1174680581,4,1.4428431749
1737,Male,0.4586744973,0.2209506093,1.0036814242,Artist,-0.791009305,0.1174680581,4,1.0236168175
1738,Male,1.5842560857,0.3759368753,-0.106051047,Doctor,-1.045967986,0.1174680581,3,1.5309146668
1739,Male,-1.370395584,1.169276787,0.9320857809,Lawyer,-1.045967986,0.1174680581,2,2.2341584696
1740,Female,0.1421046755,0.7600903074,0.5383097429,Artist,0.9937014561,0.1174680581,4,1.4662369206
1741,Male,-1.475918858,0.404096321,0.6457032078,Entertainment,1.2486601363,1.1323108925,2,1.7732718101
1742,Female,1.5139072364,0.9116222314,0.8962879593,Entertainment,-1.045967986,-0.897374776,4,1.5147315669
1743,Female,-1.300046735,-0.469611698,-0.714614014,Entertainment,-1.045967986,0.6248894753,2,1.8783434871
1744,Female,-0.631732667,0.8027011456,-1.000996588,Doctor,0.4837840957,1.6397323097,3,2.1499392231
1745,Female,1.5490816611,-0.792855025,-0.643018371,Lawyer,0.2288254155,-1.404796194,4,2.232722031
1746,Female,0.5993721958,0.3646337437,-0.499827085,Engineer,0.9937014561,-0.897374776,1,1.5238085676
1747,Male,0.001406977,-0.42505506,-0.249242333,Healthcare,0.7387427759,1.6397323097,2,1.7308103148
1748,Female,0.5290233466,-0.39177969,1.6480422137,Artist,0.2288254155,1.6397323097,2,2.0098412497
1749,Female,-0.772430365,1.2994049088,-1.179985696,Artist,1.5036188165,0.1174680581,1,1.428610316
1750,Female,-0.561383817,0.876510376,0.8604901377,Artist,-0.026133265,-1.404796194,4,1.429975788
1751,Male,1.0566397161,-0.32560062,-0.750411836,Executive,0.7387427759,-0.897374776,3,1.8456045562
1752,Female,-1.229697885,-1.10531993,0.3235228131,Executive,1.2486601363,1.6397323097,2,1.8074773799
1753,Female,-0.948302488,0.924630671,1.4332552839,Artist,1.5036188165,1.6397323097,2,2.4738550643
1754,Female,-1.440744433,0.133936173,0.5741075645,Artist,0.2288254155,1.6397323097,2,1.5388742489
1755,Female,-1.511093282,0.2673655963,-0.141848868,Doctor,0.9937014561,-0.897374776,1,1.1851721882
1756,Male,1.1269885654,0.6720483137,-0.213444512,Artist,0.9937014561,1.1323108925,3,1.8440382736
1757,Male,0.7048954697,-0.75595041,-1.323176982,Healthcare,0.9937014561,1.6397323097,3,1.8825445255
1758,Male,-1.72213983,-0.056030771,-0.965198766,Executive,1.5036188165,-0.389953359,1,1.4696175608
1759,Female,0.4235000726,0.6293937496,-0.428231441,Artist,0.9937014561,0.1174680581,1,1.4532954886
1760,Male,0.4586744973,1.5719262526,0.03714024,Artist,0.2288254155,-0.389953359,4,1.4366649939
1761,Female,1.6194305103,1.4517457611,0.9678836026,Healthcare,1.5036188165,-0.897374776,4,2.3351164118
1762,Female,-0.596558242,1.5516374594,0.1087358832,Lawyer,0.4837840957,-0.897374776,1,1.4601724328
1763,Female,-1.26487231,-1.067234717,-1.251581339,Artist,0.7387427759,-0.897374776,1,1.765394835
1764,Female,-1.686965406,0.6540551275,-0.535624906,Executive,1.2486601363,1.6397323097,1,2.4363216032
1765,Female,0.4938489219,1.4440718748,-0.39243362,Doctor,1.2486601363,0.1174680581,1,1.8637051643
1766,Male,0.9159420176,-1.114808439,0.5741075645,Artist,1.5036188165,0.6248894753,2,2.2076087744
1767,Female,-0.209639571,1.0020910096,1.3616596406,Engineer,0.7387427759,1.1323108925,2,2.0021782087
1768,Female,-0.702081516,-0.009244114,-1.072592231,Artist,0.4837840957,-0.897374776,1,0.7171297133
1769,Female,1.16216299,0.0075466112,0.1445337049,Artist,1.2486601363,1.6397323097,3,2.1861522802
1770,Female,1.3380351132,1.3030560171,1.6122443921,Entertainment,-0.026133265,-0.897374776,4,1.6216426982
1771,Male,0.5993721958,1.5874052025,-0.428231441,Artist,0.7387427759,0.1174680581,1,1.8892783316
1772,Female,1.7601282089,-0.580784665,-0.17764669,Artist,1.5036188165,1.6397323097,3,2.4922401394
1773,Female,0.1772791002,1.6196748779,-0.034455403,Lawyer,0.4837840957,-0.389953359,4,1.6224871633
1774,Female,0.001406977,0.2585111122,0.824692316,Artist,1.2486601363,1.6397323097,2,1.9507591078
1775,Female,0.388325648,1.4000180836,0.5383097429,Entertainment,1.2486601363,-0.897374776,4,1.7852514494
1776,Male,0.9159420176,1.3462571543,1.1110748891,Executive,-0.026133265,-1.404796194,4,1.422207343
1777,Male,0.9862908669,0.157154598,-1.681155199,Doctor,1.5036188165,0.1174680581,3,2.160694246
1778,Male,-0.526209393,0.5279935095,0.3593206347,Artist,1.5036188165,-0.389953359,1,1.5159667689
1779,Female,0.4938489219,-0.731813742,-1.430570447,Lawyer,0.4837840957,1.1323108925,3,1.3200720522
